Unnamed: 0,full_name,label
560794,friends of lisa babcock,0
16457,teamsters 332 political action commi,0
977380,beau lafave for state representative,0
1953044,jonathan blair for circuit court jud,0
218759,associated general contractors polit,0
1114220,friends of sunny reddy,0
1714823,the next 50 pac - michigan,0
1357490,friends of the west michigan gop pac,0
1684,mi rural pac,0
14857,cte wendy mazer,0
77551,cte lindsay kronemeyer,0
60981,green thumb leadership,0
294350,supportersformoniqueowensforsenate,0
6535,gratiot county republican party,0
12738,mi business aviation assn mbaa pac,0
1745573,albert mais for 5th district court j,0
60983,advancing michigan,0
8751,allegan county democratic party,0
200223,future northern michigan,0
1010895,michigan 9th congressional district,0
275175,charles ritchard for state senate,0
54187,monroe county democratic executive p,0
1567481,committee to elect teresa patton,0
1088380,mi forward fund,0
181904,michigan distributors and vendors as,0
359075,rebekah warren envision michigan pac,0
293035,committee to reelect suzanne faunce,0
74271,friends of meghan reckling,0
134890,committee to elect ginger l shearer,0
266562,joseph fox for state representative,0
139108,michigan land title association poli,0
348250,genesee future fund,0
186351,michigan patriots pac (superpac),0
1689,local union no 58 international brot,0
8750,west michigan plumbers fitters and s,0
381672,public wise pac,0
265412,committee to elect marshall averill,0
294512,guard our children (superpac),0
381637,michigan auto law auto accident at,0
1452313,commitee to elect todd l. barron,0
288392,howrylak victory fund,0
200221,comm workers of america mi cwa-mac,0
144556,health political action committee mi,0
70236,committee to elect jim haadsma,0
516385,michael lynn haueisen,0
294556,friends of annie brown,0
418510,movement voter pac mi,0
1559240,elizabeth peterson for circuit court,0
426060,jane fonda climate pac,0
416377,protect the people pac (superpac),0
293146,no more time for career politicians,0
49991,progress plymouth pac,0
1566113,committee to elect joe pavlov,0
1321302,vote crystal bailey,0
288426,committee to elect john michael malo,0
288137,mi association of theatre owners pol,0
11566,sanilac county republican committee,0
85811,bizon majority fund,0
18185,mi assn cert pub accntns macpa pac,0
1954544,committee to elect jeremiah buffalo,0
292957,take back the michigan senate fund,0
289843,friends of jon horford,0
1569279,jennifer wortz committee to elect fo,0
233182,run michigan right fund,0
1581403,youngquist for michigan,0
562788,defend your vote,0
1569272,committee to elect alexander w. harr,0
8752,mi elmntry and mdle schl assc memspa,0
218736,grosse ile taxpayers association (su,0
65199,michigan for ryan d kelley,0
1107963,michigan legacy pac,0
14853,greimel for michigan,0
1020746,freedom to learn pac,0
1296921,white lake area futures,0
1661587,sunrise alliance for equity,0
1676,michigan list,0
6526,13th cdrc,0
1575223,nicole s. huddleston for oakland cou,0
1298235,chris jackson for michigan,0
70242,cte marcus a cummings,0
132978,northwest michigan united for racial,0
1069330,10th congressional district of the m,0
272977,people for dylan wegela,0
1089396,adam stockford for michigan,0
49976,beth griffin for state rep,0
19733,pfizer michigan pac,0
1268174,the first ask,0
1093238,grant leadership fund,0
70239,berman leadership fund,0
1665512,committee to re-elect probate judge,0
289912,aaron r gardner for state senate,0
16453,mi state afl cio cope contributions,0
55521,tri city leadership pac,0
403201,dga victory fund,0
134900,sylvia grot for state representative,0
1498885,marcus t. chmiel for 63rd district c,0
289755,darrin camilleri for state senate,0
1404251,erin schultes for state rep,0
233177,brabec equity fund,0
1356114,prestin majority fund,0
55529,nextera energy inc political action,0
636999,committee to elect judge kristen sim,0
47680,marquette county republican party,0
134902,cte jim diez,0
24748,pipefitters local 636 pac,0
426058,12th congressional district democrat,0
1692903,one michigan alliance fund,0
1062117,michigans electric cooperatives pac,0
1955959,miller for michigan,0
1404249,michigan college democrats pac,0
59242,friends of hope network,0
1298229,cowley for michigan,0
366543,school administrators political acti,0
49967,committee to elect christine morse f,0
1346708,creek pac,0
158134,end citizens united non-federal mi,0
40632,teamsters 299 political action commi,0
272996,committee to retain judge miriam a.,0
291546,paul hudson for justice,0
1165874,republic svcs inc employees for bett,0
1670,jack coleman for state representativ,0
1062119,tom matthew for state rep,0
1573089,committee to elect jevona fudge,0
187602,auto dealers of michigan political a,0
6505,6th district republican committee,0
139133,rental property owners assoc of kent,0
124489,second district cong committee of mi,0
1577165,committee to elect nicole castka,0
14852,michigan optometric association pac,0
1953055,frank lambert committee,0
1678,allor majority fund,0
59236,oakland county republican party,0
51629,plumbers and pipefitters local 333 p,0
1404252,alice bernal for circuit court judge,0
16466,kheder davis associates pac,0
293042,republican party of macomb county,0
55524,west oakland republican committee pa,0
509265,run for something michigan,0
43280,corteva inc employees pac corteva ag,0
1674245,michigan democratic party black cauc,0
1359475,matthew mckone for district judge,0
360159,wfp national pac non contribution ac,0
65183,enterprise holdings inc enterprise m,0
62151,posthumus majority fund,0
289886,citizens for joe marino,0
257165,huck pac inc,0
4653,barnett leadership fund,0
99895,kevin green for senate,0
1304723,committee to elect randy girard,0
99894,friends of nate shannon,0
219868,justice for all (superpac),0
289923,friends of eddie jenkins,0
293072,committee to elect craig pappin,0
68683,bay county republican party committe,0
6513,local 1602 pac,0
38944,st clair county republican committee,0
219863,rank mi vote ballot question committ,0
1674255,committee to elect amy grace gierhar,0
133001,michigan democratic jewish caucus,0
65202,friends of jim ananich senate,0
83886,geiss leadership fund,0
78810,friends of justin faber,0
139117,mike mueller leadership fund,0
268195,committee to elect melody wagner,0
289740,committee to elect ryan rank,0
68691,jim stamas for state senate,0
59232,josh schriver for state representati,0
289810,committee to elect dr patricia berna,0
61024,linda lee tarver for better educatio,0
132974,friends of linda ybarra-bozzone,0
1577169,michelle woodman,0
51627,karoub associates political action c,0
158143,hope rising action fund,0
326906,friends of todd avery,0
4657,leelanau county democratic committee,0
102983,michigan iniative for community heal,0
123269,wentworth majority fund 2,0
57588,fink majority fund,0
294317,tim golding for state senate,0
1091746,securing michigans future,0
281993,committee to elect steele p hughes,0
294548,cte lana maria escamilla,0
433473,state democracy defenders pac,0
1065805,mi creditors bar association pac,0
342560,michigan for freedom (superpac),0
291590,western wayne business owners pac,0
326903,committee to elect kurt damrow,0
38951,michigan league of conservation vote,0
4655,dickinson county democratic executiv,0
54183,mda dental pac,0
1665510,zurich holding company of america in,0
294499,matthew dawson for michigan,0
63564,the committee to elect gary r eisen,0
470830,nextgen climate action committee (su,0
123281,committee to elect joe bellino,0
521896,michigan agri business association,0
66998,committee to elect ken borton,0
1648327,quest diagnostics incorporated pac o,0
59241,delta county democratic party,0
263248,committee to elect michael brooks,0
1059443,dillon leadership fund,0
294516,michigan democratic party senior cau,0
102988,tom leonard for michigan,0
1062143,migop 3rd congressional district,0
10747,charlevoix county democratic party,0
1354333,committee to elect anna r. rapa,0
134911,saginaw county democratic executive,0
16450,friends of cmu,0
1956999,douglas  waggener campaign committee,0
1348460,klinefelt for michigan,0
11562,kevin coleman for michigan,0
550893,committee to elect craig wilsher for,0
8744,eaton county republican committee,0
323873,lena epstein for michigan regent,0
244301,democratic club of taylor womens aux,0
19744,michigan association of school socia,0
833901,ivote ie mi pac (super pac),0
143112,mi building and construction trades,0
270883,committee to elect justin mendoza,0
99902,moss pac,0
1004003,friends of andrea rutkowski,0
263263,ryan gallogly for michigan,0
381676,jason morgan majority fund,0
8759,committee to elect tullio liberati,0
59227,mi assn nurse anesthetists mana pac,0
1559241,families for jason rubin,0
289724,friends of ken ferguson,0
19740,committee to elect yousef rabhi,0
132980,jim ellison for state rep,0
293124,friends to elect steven m. hyder fir,0
294436,michael j mcclory for probate judge,0
1090606,bay area majority fund,0
57571,voters not politicians,0
288324,comm to ban fracking in michigan,0
289832,ken barnard for judge,0
979812,crh americas inc pac,0
1002304,jolene clearwater for allegan county,0
1062126,begole leadership fund,0
1005920,the peoples pac,0
1234871,central michigan community fund,0
6536,fifth third bancorp political action,0
360170,planned parenthood action fund inc p,0
5192,emmet county democratic committee,0
19739,msuwc pac,0
19746,mortgage bankers association of mich,0
102981,construction workers local 1076 ed c,0
68692,committee to elect tc clements,0
1924862,cte traci richards for judge,0
291646,committee to elect ken crider,0
59233,witwer for michigan,0
402536,daga michigan people's lawyer projec,0
1899522,rslc victory fund,0
1924859,the juno fund,0
60997,friends of tim sneller,0
68684,friends of darrin camilleri,0
62155,gov consultant svcs inc 21st century,0
405231,mcdonald hopkins llc pac,0
1551374,committee to elect tyler fox,0
1577164,andy shaver for michigan,0
165930,occidental petroleum corporation pol,0
70231,committee to elect geyer balog,0
19757,comerica inc political action commi,0
381680,3rd congressional democratic comm,0
1944022,stop maga pac,0
5185,committee to elect john c gillis,0
293181,committee to retain judge robert gae,0
1005897,alpena county republican party,0
288175,registers for good government,0
1088389,keep judge matt antkoviak circuit ju,0
8762,equity pac,0
16471,kahle majority fund,0
66986,cass county republican committee,0
291342,committee to elect maura battersby m,0
268172,rodney wakeman for state senator,0
1507554,abbvie political action committee,0
278159,michigan cable telecommunications as,0
835631,lapeer proposals,0
14861,troopers pac,0
995583,roger victory for state house,0
1668,retired detroit police/fire assn pac,0
49980,deloitte political action committee,0
16447,upper peninsula plumbers and pipefit,0
59231,committee to elect david lagrand,0
956021,republican accountability pac (super,0
8763,clinton township democratic club sta,0
289804,committee to elect dave prestin,0
268184,committee to elect kathy clark,0
266563,david soltis for state house,0
1329305,alex hawkins for michigan,0
124492,clinton county republican committee,0
291637,committee to protect voters rights,0
1089392,alexander for majority,0
296778,friends of heather cerone,0
997556,take it back superpac,0
1354342,friends of stephanie chang,0
289915,norm shinkle for state representativ,0
46834,ottawa county democratic party,0
200202,t cole leadership fund,0
5191,mi podiatric medical association,0
1591138,grand new party pac,0
38957,teamsters democratic republican inde,0
261544,friends of dayne hoffman,0
60978,friends of phil green,0
263265,the committee to elect robin mcgrego,0
57605,travis menge for msu trustee,0
1069326,lansing future pac (superpac),0
979782,friends of salim al shatel,0
289761,alswanson for judge,0
323861,michael balow for msu trustee,0
291395,brian zahra for justice,0
6510,national association of insurance an,0
55523,oakland leadership fund,0
219871,puri pac,0
1954494,committee to elect craig r. cooper p,0
8766,michigan sierra pac,0
578315,friends to elect danielle atkinson,0
6527,mi osteopathic pac mopac,0
1573087,friends of randy levasseur,0
383453,mi education defense,0
8758,pharmacy pac,0
16455,teamsters 247 political action commi,0
286843,committee to elect frank j lafata,0
289900,vote sue shink,0
260348,voters for transparency and term lim,0
60991,sarah anthony leadership fund pac,0
1329308,committee to elect austin breuer,0
1003998,6th congressional district republica,0
77550,red and blue pac,0
16446,michigan society of eye physicians a,0
55518,committee to elect erin zimmer,0
1687922,southwest michigan education advocat,0
70257,bronna kahle for state senate,0
1146653,concerned citizens 24,0
1005896,peter herzberg for state rep,0
31019,sheet metal workers local 7 pac,0
406821,sap america inc pac,0
291550,committee to elect charise anderson,0
293083,committee to retain judge sima patel,0
383487,hntb holdings ltd political action c,0
550917,committee to elect nate bailey,0
68685,international union of painters and,0
288181,martin blank for state senate,0
1665509,committee to elect michael j. zitta,0
1673,the martin l cousineau committee,0
57592,friends of ruth johnson,0
4652,cheboygan county republican committe,0
830655,unborn equity and voting integrity,0
123267,michigan retailers association polit,0
74269,kelly tebay for msu,0
1117367,committee to elect kimberly edwards,0
278158,rebecca dangelo judge for kalamazoo,0
261559,committee to elect george d. lyons,0
11563,st clair county democratic committee,0
1329296,committee to elect kevin hammer,0
288247,committee to elect john bizon for st,0
49972,national federation of ind business,0
331017,senior living advisory group,0
288191,michigan realtors (superpac),0
132987,open democracy pac,0
1675,iosco co rep comm,0
234379,associated food and petroleum dealer,0
51625,ivote mi pac,0
1404261,mary for michigan,0
1575219,saima rehman khalil for judge,0
168254,michigan radiology political action,0
270872,cass county democratic party,0
291387,friends of cheri hardmon,0
57597,314 action victory fund,0
102982,bob scott for michigan governor camp,0
387851,small business for a better michigan,0
60986,friends of erika geiss,0
263245,muskegon county republican executive,0
6534,fems for dems pac,0
1555398,christine morse for 9th circuit cour,0
1002307,karl bohnak 4 state rep,0
1009443,apartment association of michigan po,0
61016,hertel for michigan,0
1316859,committee to elect dianne marie long,0
8761,mi community college assn mcca pac,0
3419,presque isle county republican commi,0
25903,nabipmi pac,0
187600,michigan pest management association,0
1573084,matthew delange for judge,0
6509,wisconsin electric michigan politica,0
268193,family business owners of michigan p,0
61022,livingston county dem exec comm,0
3420,friends of farmers insurance pac,0
1155064,mi soy pac,0
41773,associated builders and contractors,0
1293567,common power,0
1133053,citizens for local choice,0
286853,dickinson wright pllc political acti,0
348263,michigan chamber pac iii (superpac),0
57606,lauren hantz for michigan,0
1672,menominee county democratic party,0
85807,michigan liberation action fund (sup,0
203785,nesbitt majority fund 2,0
6518,cte mike harris,0
201690,michigan opportunity,0
74273,higher ground pac,0
416372,hate wont win pac,0
325878,committee to elect mary buzuma,0
77545,committee  for the advancement of mi,0
11567,waste management employees better go,0
4658,detroit police lieutenants and serge,0
1140392,michigan action political fund,0
217478,citizens to support mi women and chi,0
65212,committee to elect joseph tate,0
1745555,neyer leadership fund,0
288136,michigan used beverage container pol,0
201689,the sinas dramis law firm pac,0
216540,american property casualty insurance,0
1734667,shes the future,0
77546,abraham aiyash for michigan,0
1551375,committee to elect elias j fanous,0
8765,phillip joseph for state representat,0
134912,ottawa integrity pac,0
57575,muskegon county conservative womens,0
291604,constellation energy corporation emp,0
270882,friends of theresa fougnie,0
67002,filler majority pac,0
550909,erin byrnes for state representative,0
1299422,lipson neilson pac,0
1951606,cavanagh leadership fund,0
1671767,jpmorgan chase & co. pac,0
86715,paquette leadership fund,0
1300375,committee to elect kevin m kane for,0
987767,westland police lts and sgts associa,0
275166,western washtenaw democrats comm,0
951634,cozen oconnor pac,0
62159,committee to elect sharifa kerene mo,0
10737,missaukee county republican committe,0
63561,delta political action committee,0
19747,bradley slagh for michigan,0
66987,14th district republican committee,0
1952894,fund for a republican majority,0
289763,committee to elect alex manwell,0
289897,committee to elect janey lamar for c,0
124488,advancing for detroit and mi pac,0
1583169,matthew deperno for judge,0
426063,moveon.org political action,0
289941,friends of jenifer almassy,0
288381,singh for michigan,0
1627555,dearborn police officers political a,0
289823,kevin s whiteford,0
1922957,a pleasant peninsula pac,0
1802988,vote for equality (superpac),0
136062,concerned citizen,0
1059454,ivan diaz for michigan,0
223490,committee to revive michigan electio,0
265413,committee to elect athena lynn thorn,0
1025441,david e rutledge election committee,0
57603,samuel bagenstos for justice,0
74268,committee to elect andrew sebolt for,0
62157,spartannash company state political,0
67003,friends of henry ford college pac,0
203783,defending michigan values,0
244292,humane world action fund of michigan,0
289766,elect sharon macdonell,0
16464,waterford democratic club,0
200209,vansingel majority fund,0
77552,farmington farmington hills democrat,0
263252,committee to elect kenneth kish,0
1065812,citizens for michigan,0
1025446,kunse majority fund,0
29736,entergy corporation pac,0
22911,j b moss voice of the electorate,0
1579025,cte dom restuccia,0
637000,somos votantes - michigan,0
427998,deldin law pac,0
57594,citizens to elect luke meerman for s,0
70234,friends of dan oneil,0
99897,andrew fink for state representative,0
288320,for our future michigan (superpac),0
1573103,committee to elect daniel mahoney,0
291634,committee to elect andy griffin,0
291381,michael warren for justice,0
568586,friends of christine gerace,0
987779,conlin for michigan,0
1088421,friends of jamie callahan,0
43276,north oakland democratic club victor,0
123271,mi values leadership fund ii,0
385210,asphalt pavement association of mi p,0
78802,cte kim morley,0
57611,compete michigan political action co,0
132997,eleventh congressional district of m,0
24747,fair and equal michigan,0
158127,school psychologists for kids michig,0
19737,michigan chamber political action co,0
65182,cte pamela hornberger,0
49978,progressive womens alliance of west,0
51624,victory values fund,0
187603,cornerstone pac,0
10739,genesee democratic party state accou,0
201684,pohutsky for michigan fund,0
293019,committee to retain judge namita sha,0
1493573,duggan leadership fund,0
216541,for mi kids for our schools,0
51626,we the people mi pac (superpac),0
63566,maximus inc political action committ,0
164626,committee to elect mike milanowski j,0
67001,curt vanderwall for state senate,0
291643,committee to elect penny crider,0
134906,mi right to vote,0
22910,dykema gossett state pac,0
123272,committee to elect roger hauck,0
5183,cheboygan county democratic committe,0
1667,butzel long pac,0
385169,aecom pac,0
8747,great lakes timber professionals ass,0
60996,roger victory for state senate,0
8771,cms energy corp employees for better,0
1944019,democratic voters pac,0
289839,committee to elect danielle c. hall,0
38946,michigan association of ambulance se,0
61025,aft michigan aftmipac,0
977392,citizens for a better government,0
1204031,lenawee county conservatives,0
1579010,maria mendoza-boc for michigan,0
1117387,moving canton forward together,0
711610,friends of stephanie fakih,0
4654,1st congressional dist rep comm,0
1326329,aaron pac,0
61014,committee to elect kevin hertel,0
1643855,osceola county democratic party,0
272990,michael markey governor race candida,0
1086579,cte adam stathakis,0
1553491,committee to elect kim s. corcoran,0
291532,committee to elect kaleb hudson,0
294377,mi speech language hearing msha pac,0
57598,henry ford comm college fed hfcc pac,0
289722,ron kokinda for state rep,0
70258,bronna kahle for state rep,0
426056,mi leaders of tomorrow,0
41775,rock holdings inc state pac,0
131260,forward together pac,0
372433,fight back fund,0
38952,rodney wakeman for state representat,0
1293564,committee to elect brandon sinclair,0
44492,dte energy company political action,0
1114219,allegan families first,0
124498,michigan education association pac,0
289736,paul robert francis 2022,0
19755,detroit forward together (superpac),0
61017,van buren county republican executiv,0
1498890,committee to elect abby klomparens,0
1694740,tamara garwood for judge,0
1012345,tricia dare for circuit judge,0
49974,michele for michigan,0
1133059,michigan crna pac,0
293010,the committee to elect mary a beebe,0
562766,clare county democratic committee,0
1949253,rebekah warren leadership fund,0
371421,old national bank pac,0
383479,lindsey impact fund,0
153869,mi politics (superpac),0
33111,friends of heidi warrington,0
16459,united we can michigan (superpac),0
1007742,citizens for the michigan animal abu,0
265424,committee to elect jenn hill state r,0
33103,higgins lake property owner associat,0
1674249,committee to re-elect hon. kathleen,0
74274,secure mi vote,0
62154,ann bollin for state rep,0
6502,dearborn heights professional fire f,0
1599454,citizens to elect cady ness-smith,0
19754,albert majority fund,0
288321,lansing association for human rights,0
57578,paul wojno for state senate,0
289881,friends of kelsey heck wood,0
8754,capitol services pac,0
638863,cte donavan mckinney for state rep,0
33110,sevag vartanian for u of m regent,0
101067,montcalm county republican executive,0
1109556,thompson leadership fund,0
51622,committee to elect gary howell,0
1549786,committee to elect rudy m howard jr,0
288224,exelon corporation political action,0
291505,cam cavitt for state representative,0
78804,michigan crypto pac,0
62158,livingston county republican committ,0
1606420,committee to elect christiana reynol,0
70244,committee to elect marc cummings mi,0
218752,michigan society of professional eng,0
218749,forward majority action michigan (su,0
1088414,bierlein majority fund,0
289837,friends of rob kull,0
78801,michigan league of responsible voter,0
136063,jaffe snider raitt heuer and weiss,0
359074,capa21,0
1131501,13th congressional gop,0
49986,jack omalley for state representativ,0
16469,cte doug wozniak,0
12734,michigan ground water assn pac,0
1163876,the big local pac,0
65206,committee to elect tommy brann,0
984000,rffw ballot question committee,0
12731,grosse pointe democratic club,0
325880,citizens to elect monica s. galloway,0
1348458,genentech inc. political action comm,0
1586887,judge patrick william ogrady for mic,0
1289969,maga michigan pac,0
291483,committee to elect jasper martus,0
263251,committee to elect barbara conley,0
977387,committee to protect health care - m,0
57587,canton democratic club,0
268175,friends of james desana,0
65198,zorn leadership fund,0
152300,friends of wmu,0
59222,friends of linda glisman,0
85812,committee to elect dr john bizon,0
293074,greater than,0
1148464,justice for allegan county,0
381659,michiganworks (superpac),0
70261,comcast corporation and nbcuniversal,0
40633,michigan public employees seiu local,0
1924879,committee to elect vanessa moss to 3,0
289895,committee to elect allen wilson for,0
323853,michigan manufacturers association i,0
233184,jacobs solutions inc. political acti,0
31020,family law pac (flspac),0
49963,mi roofers local 149 pac,0
61019,stephanies changemaker fund,0
1557310,rima mohammad for state representati,0
406818,vision for victory,0
293129,friends of jerry neyer,0
1140395,michigan cemetery association pac,0
269576,committee to elect kimberly sheppard,0
59230,jonathan lindsey for state senate,0
1581410,cte jorja baldwin,0
49971,ind mi political action council of t,0
3422,leelanau county republican committee,0
10743,international brotherhood of electri,0
289939,solidarity for jimmie wilson jr,0
1120320,michigan cooperative unity partnersh,0
289719,elect jose flores for mi house of re,0
43271,macomb county democratic committee,0
360171,planned parenthood votes (superpac),0
6501,burglar and fire alarm assn bfaampac,0
181901,michigan pork producers association,0
1359445,committee to elect kevin hesselink o,0
1355057,cte benjamin a. schock for probate c,0
33109,committee to elect scott mcgraw,0
16462,friends of john reilly,0
1924868,committee to elect macie gaines,0
289871,sandy kiesel for state rep,0
293001,committee to elect harry sawicki,0
1683,frankenmuth pac,0
136061,committee to elect tyrone carter,0
289848,cte alicia st germaine,0
1359471,don hicks for state representative,0
288373,utica public affairs-michigan educat,0
19745,ottawa county republican committee,0
288216,american federation of state county,0
1949247,the committee to elect malaika ramse,0
261558,melanie foster for msu trustee,0
1293560,vote novi,0
1749480,robin dillard-russaw for 46th distri,0
1692902,for michigan action fund,0
77549,potato growers of michigan inc pac,0
1415186,tim kelly for state representative,0
151156,great lakes education project,0
1922959,huwaida arraf for umich regent,0
1084165,mackinac couty republican committee,0
1949880,somos pac (superpac),0
14854,benzie county republican party,0
1581409,committee to elect herman griffin,0
1335915,committee to elect robert p. coutts,0
265416,committee to elect dave staudt,0
86719,pepsico inc concerned citizens fund,0
289776,jeffrey noel for michigan state hous,0
78808,value for michigan,0
85799,michigan association for justice jus,0
38947,kellanova political action committee,0
54181,kara hope for state representative,0
3412,committee to retain judge joseph lon,0
1808726,the justice project,0
288308,james benison for court of appeals,0
8749,committee to elect lori stone,0
186332,inspire michigan,0
123285,muskegon county democratic party,0
1577174,committee to elect ron robinson,0
99893,mainstreet political action committe,0
1676112,karyn tomczyk for 55th judge,0
1084168,american clean power association cle,0
288228,friends of nmu,0
1138971,jeremy garza leadership pac,0
1700112,demand justice pac,0
61015,lasinski for michigan pac,0
19735,shiawassee county democratic party,0
1296911,road sprinkler fitters local union n,0
1954465,friends of lisa brayton,0
38943,realtors pac of mi ii,0
61008,a more perfect michigan pac,0
134901,cte william thompson,0
244288,wayne 12th congressional district re,0
331025,concerned citizens committee (super,0
86722,mi regional carpenters mrcc pac,0
57601,m power pac,0
49988,wayne county democratic black caucus,0
286839,miller canfield pac,0
6531,oakland county democratic party,0
16454,committee to elect jeremiah keeler,0
1581399,evergreen action,0
1953086,susan longsworth for judge,0
6528,mi milk producers pac,0
7220,judge ray voet for court of appeals,0
291632,avery d rose for probate judge,0
1155070,andrews majority political action co,0
66991,jeff johnson for mi,0
289927,steven chisholm for state representa,0
289866,committee to elect paul pirrone,0
419787,mi dental hygienists pac mdh pac,0
16474,annette glenn for michigan,0
65194,cte winnie brinks for senate,0
55535,friends of bronwyn haltom,0
151173,make michigan great (superpac),0
85814,brad paquette for state representati,0
301964,committee to reelect marilyn kelly,0
49966,swing left michigan state fund,0
993172,get smit done leadership fund,0
1498892,resolute republic superpac,0
261564,forest hills democratic club,0
638859,defend freedom,0
70252,committee to elect donna lasinski,0
12741,shiawassee county repulican executiv,0
289730,friends of ksenia milstein,0
1618816,ne mi league of conservative educati,0
289911,friends of neil oza,0
510771,michigan leadership committee pac (s,0
289887,friends of troy rolling,0
550894,scott barlow for michigan,0
289898,committee to elect katie kniss,0
132992,cte jon rocha,0
49973,michigan harness horsemens associati,0
289791,committee to elect jordan genso,0
61018,committee to elect shawn petri state,0
1415191,committee to elect matthew j. wojda,0
1586886,judge mark boonstra for michigan sup,0
1687,washtenaw county democratic committe,0
294552,genesee county republican party,0
387850,bank of america corporation state an,0
1346701,our land our rights,0
289817,committee to elect james e johnson j,0
263260,committee to elect kevin counts,0
293008,committee to elect julie jensen for,0
270879,committee to elect becket j jones 8,0
1855216,mi poder pac (superpac),0
1220477,smalltown values pac,0
833904,committee to elect paul whitney,0
6525,wexford county republican committee,0
1956014,southwest michigan building trades p,0
48529,plumbers union local 98,0
6508,michigan manufacturers association p,0
54184,united food and commercial workers m,0
289930,jason negri for state representative,0
1304732,committee to elect william paul slou,0
1581397,adrienne nicole young for judge,0
134913,huron county republican party,0
1088403,save our guns,0
65178,cte john damoose for state represent,0
265428,cte greg alexander for state represe,0
1615471,friends of theodore jones,0
1665489,automotive recyclers of michigan pol,0
4650,friends of anthony paesano,0
291462,committee to elect dale w zorn for,0
158136,parents not politicians,0
1694744,jeffrey worosz for circuit court jud,0
266564,committee to elect david lacasse dis,0
1020754,citizens to save our public safety a,0
8753,detroit auto dealers pac,0
1589014,shauna ryder diggs for university of,0
402526,capitol affairs pac,0
60985,committee to elect chris tuski,0
10746,coam capital campaign fund,0
16463,manistee county democratic committee,0
59243,committee to elect amos oneal,0
1163868,river raisin conservatives,0
294326,judge michael warren for court of ap,0
60988,friends of matt maddock  for st rep,0
289760,elect seth getz,0
1723477,macdonell action committee pac,0
1354356,solidarity for michigan,0
272985,friends of mike mcfall,0
78811,cte mick bricker,0
1665504,educated we stand,0
289789,service corp international pac,0
289820,committee to elect jenny l. mcneill,0
1278729,glbr for effective government,0
293136,community to elect houston james,0
1707224,wayne 6th congressional district rep,0
289909,committee to elect maurice imhoff,0
63563,the committee to elect mike hoadley,0
219874,the scotts miracle gro co stewardshi,0
1335907,friends of kathy g. pelleran-mahoney,0
977389,ionia county republican party,0
8767,john roth for state rep committee,0
139134,jewish agency political action commi,0
218748,rooted in community leadership pac,0
1410117,friends of abby wheeler,0
1688,michigan petroleum association polit,0
49981,michigan orthopaedic society pac,0
261557,bank on wayne county,0
260345,national assoc of social workers pac,0
1952925,referendums of michigan,0
1278723,livonia democratic club state local,0
289830,committee to elect john wetzel,0
1694754,committee to retain judge laura e. p,0
288144,committee to elect joshua s. eldenbr,0
1417056,friends of morgan foreman,0
123283,tudor dixon for governor inc,0
85797,committee to elect jason wentworth,0
1667307,blue water leadership fund,0
85800,kent county republican committee,0
270873,keep judge kirsten hartig,0
66999,stamas leadership pac,0
47684,aric nesbitt for state senate,0
1131494,committee to elect melandie hines fo,0
70260,defense pac,0
289889,renewal republican pac,0
427986,sister district project,0
16451,ford motor company civic action fund,0
837889,the committee to retain tony flores,0
1583164,rasha demashkieh for wsu,0
291400,elect amanda siggins,0
514406,women vote michigan (superpac),0
65205,friends of will snyder,0
997559,oakland educators pac,0
288382,singh majority fund,0
12743,united association of plumbers and p,0
85816,plunkett and cooney pc pac,0
1749491,committee to keep judge jennifer dee,0
11558,rosemary bayer for senate,0
1086582,kevin coleman future leaders fund,0
8748,michigan automobile dealers politica,0
234369,architects political action committe,0
51623,michigan commercial real estate pac,0
1497062,pointers for academic excellence (su,0
218735,friends of michigan community action,0
168252,conservation voters of michigan pac,0
131261,local 357 plumbers and pipefitters p,0
1107978,trust the truth (superpac),0
59223,grow michigan pac,0
1289968,concerned parents coalition of michi,0
49965,ken horn for senate,0
38954,michigan freedom network,0
1117379,nesbitt for michigan,0
49987,michael brown for governor,0
134894,cte terence mekoski,0
8768,the committee to elect tom kunse,0
323863,committee to elect mary cavanagh,0
291487,committee to elect wendy jo watters,0
293011,friends of sarah may seward,0
1062104,mcfall leadership fund,0
275169,amgen inc political action committee,0
95120,elect jim runestad for state senate,0
55537,committee to elect todd schorle ii,0
1117354,friends of don keskey,0
1551378,nancy chinonis for circuit judge,0
286840,committee to elect jeremy whittum,0
1312219,sharifa kerene moore for judge,0
99896,the pac for americas future mi,0
1564334,friends of tommy brann,0
272986,committee to elect natalie price,0
3415,kalamazoo county republican committe,0
1559239,committee to elect peter kulas-domin,0
331969,michigan good guys,0
1245343,western wayne county pac,0
288118,landscape architects of michigan pac,0
956033,ultraviolet pac - mi (super pac),0
49979,committee to elect ann manary state,0
363504,the ashley capital pac,0
134907,cte robert regan,0
381636,wells fargo and company employee pac,0
68690,helena scott for michigan pac,0
1613439,angela jones committee to elect,0
70259,committee to elect melanie macey,0
151166,michigan concrete association politi,0
416376,american fed of state county and mun,0
43275,working class party committee,0
57600,4th congressional dist rep comm,0
101069,michigan senate democratic fund,0
291658,ingham county democratic executive c,0
67006,west michigan anesthesia pac,0
47679,huntington national bank-michigan po,0
124494,emilys list michigan,0
123282,ingham county republican committee,0
1551370,josh rockey for state rep,0
260362,edupac1,0
1696942,votevets,0
1337826,liberati for michigan,0
