,full_name,label
3871,third district republican committee,0
3872,westmoreland millenium fund                                 ,0
3873,"steighner, joseph & associates                              ",0
3874,acape pac                                                   ,0
3875,"rozzi, mark friends of",0
3876,for the people,0
3877,local 1201 school empl pac                                  ,0
3878,"the williams companies, inc. political action committee",0
3879,pa coalition of nurse practitioners pac                     ,0
3880,elk co dem com                                              ,0
3881,make a difference pac,0
3882,committee to elect ron waters,0
3883,"semmel, paul citizens for                                   ",0
3884,dr pepper snapple group pac                                 ,0
3885,pa/fwd pac,0
3886,"oliver, katie citizens for",0
3887,cigna corporation political action committee,0
3888,csx corporation good government fund,0
3889,"prudential financial, inc. state &amp; federal political action committee (aka prudential state &amp; federal pac)",0
3890,property casualty insurers association of america political action committee (pcipac),0
3891,friends of sean kilkenny,0
3892,health care service corporation employees' political action committee,0
3893,"dean, madeleine friends of",0
3894,democratic state senate campaign committee,0
3895,pa fed of dem women pac                                     ,0
3896,"rapp, kathy for rep                                         ",0
3897,"capital bluepac, the political action committee of capital bluecross",0
3898,"hoffman, whitney friends of",0
3899,the pilots' association for the bay &amp; river delaware pac,0
3900,j m uliana & associates llc pac                             ,0
3901,chiropractic fellowship pac                                 ,0
3902,the dow chemical company employees pac (dowpac),0
3903,westfield empl fed pac of ohio farmers ins co               ,0
3904,pha home pac                           ,0
3905,"campbell, mark (lob)                                        ",0
3906,ak steel corporation political action committee,0
3907,suez water inc. federal pac,0
3908,"mentzer, steve friends of",0
3909,"digirolamo, gene friends of                                 ",0
3910,cardinal health inc. pac aka cardinal health companies pac,0
3911,verizon communications inc. good government club-pa,0
3912,abbvie political action committee,0
3913,citizens for john yudichak,0
3914,friends of sid michaels kavulich,0
3915,republic svcs. inc. employees for better govt. pac,0
3916,"kilderry, friends of",0
3917,upper bucks community democratic organization,0
3918,pike co rep com                                             ,0
3919,"haas, joe friends of",0
3920,roche inc. good government committee,0
3921,iuec local 5 pac fund,0
3922,friends of jake corman,0
3923,pitney bowes inc. political action committee,0
3924,independence blue cross pac (ibc pac) pa,0
3925,waste management employees better government fund,0
3926,blackstone pac,0
3927,h2o state political action committee,0
3928,"aqua america, inc. h2o political action committee",0
3929,cdm smith pennsylvania pac                                                  ,0
3930,citizens for hughes,0
3931,donatucci 2015 committee,0
3932,tim briggs for state representative,0
3933,"hdr, inc. pac",0
3934,consol energy inc. pac,0
3935,dte energy co. edpac - federal,0
3936,"the geo group, inc. political action committee",0
3937,susquehanna leadership fund,0
3938,smucker for senate,0
3939,franklin co rep com                                         ,0
3940,warren co rep com                                           ,0
3941,"anthem, inc. political action committee (anthem pac)",0
3942,centurylink employees' pac of pennsylvania,0
3943,"bloom, stephen for the 199th com                            ",0
3944,mckesson corporation employees political fund,0
3945,"strom, gregg",0
3946,"mullery, gerald citizens for                                ",0
3947,bayer corporation political action committee,0
3948,energy transfer employee management company pac (energy transfer pac),0
3949,dem governors&#39; assoc - pa                                   ,0
3950,the scotts miracle-gro company stewardship pac,0
3951,keystone prosperity pac,0
3952,empower political action committee,0
3953,citizens for george hartwick iii,0
3954,friends of caltagirone,0
3955,boscovs pac,0
3956,pennsylvania automotive association,0
3957,area 9 rep. committee,0
3958,hempfield area democratic committee,0
3959,"tioga county democratic party -- robert wooley, treasurer",0
3960,defense for vanessa brown,0
3961,"fumo, vincent for senate                                    ",0
3962,"pickett, tina friends of                                    ",0
3963,"weston, r. timothy                                          ",0
3964,"webber, mary                                                ",0
3965,laborers district council pac,0
3966,unite here tip campaign committee,0
3967,"merck &amp; co., inc., employees political action committee (merck pac)",0
3968,johnstown professional firefighters p.a.c.,0
3969,fedex corporation political action committee (fedexpac),0
3970,chartwell law pac                                           ,0
3971,allstate insurance company pac,0
3972,mcguirewoods llp                                            ,0
3973,peoples pac,0
3974,micra pennsylvania pac                                            ,0
3975,"kauffman, rob com to elect                                  ",0
3976,clark hill thorp reed pac,0
3977,lower bucks leadership fund c/o e fluke,0
3978,citizens for qualified judges,0
3979,teamsters joint council 40 pac,0
3980,tom sponaugle for judge,0
3981,friends of patty kim,0
3982,tim krieger for judge committee,0
3983,ward 26 rep exec com,0
3984,42nd democratic ward,0
3985,pac 1742,0
3986,philadelphia builders for affordable housing,0
3987,friends of 56th ward democratic committee,0
3988,metlife inc. employees' political participation fu,0
3989,republican action team,0
3990,wells fargo and co. pennsylvania employees good government fund,0
3991,financial services pol com                                  ,0
3992,pa occupational therapy pac                                 ,0
3993,philly set go,0
3994,pasr/l-pec (pa assn of school retirees)                     ,0
3995,worthington industries pac,0
3996,ward 55 dem exec com                                        ,0
3997,philly united                                               ,0
3998,citigroup inc. pac - state (citi pac-state),0
3999,cabot oil &amp; gas corporation political action committee,0
4000,the procter &amp; gamble company good government fund,0
4001,"eich, jon com to elect                                      ",0
4002,a t & t inc fed pac                                         ,0
4003,"sonney, curt com to elect                                   ",0
4004,"fein, david i",0
4005,"leonard, suzan friends of",0
4006,taup cope (temple assn univ prof)                           ,0
4007,nra victory fund                                            ,0
4008,pa physical therapy positive action com                     ,0
4009,tel pac (pa telephone assn)                                 ,0
4010,williams for senate,0
4011,13th ward democratic executive committee,0
4012,susquehanna county democrats,0
4013,p.h.b.a. pac,0
4014,teamsters local 8 pac,0
4015,allegheny co rep com,0
4016,stout election committee,0
4017,michael fanning,1
4018,"melchiorre, vince",1
4019,sam murray for judge committee,0
4020,"murray, samuel p ",1
4021,"teeter, matthew e. ",1
4022,volunteers for argall,0
4023,william j. ciancaglini,1
4024,"jennifer schultz, esquire",1
4025,"kyriakakis, anthony george",1
4026,"harry f. smail, jr",1
4027,"scomillio, victor e ",1
4028,"slenker, neil a ",1
4029,"comery, citizens for",0
4030,friends of anthony kyriakakis,0
4031,starr marshall cash,1
4032,"pittman, joffie c",1
4033,"sulman, daniel r. ",1
4034,"allen, cheryl judge for supreme court",0
4035,jpf pac,0
4036,friends of cherelle l. parker,0
4037,firepac 10,0
4038,pennsylvania pro-life federation state pac,0
4039,aston township executive finance committee,0
4040,westmoreland bar association pac,0
4041,pa ag republicans,0
4042,custom pac,0
4043,tredyffrin township republican committee,0
4044,friends of christy joy,0
4045,lancaster county association of realtors political action committee,0
4046,marino for congress,0
4047,food pac of pa,0
4048,lancaster county democratic committee,0
4049,capital reion stonewall democrats,0
4050,pennsylvania automotive association political action committee,0
4051,"hayden, richard                                             ",0
4052,"marsico, ed for district attorney comm                      ",0
4053,team litz,0
4054,indiana co dem com                                          ,0
4055,firearm owners against crime,0
4056,"jones, hugh alan bipartisan committee to elect judge",0
4057,delco future leadership fund,0
4058,"o'connell, john",0
4059,"iheartmedia, inc. - clear channel outdoor pac",0
4060,julia malloy-good,1
4061,lackawanna co dem com                                       ,0
4062,two eleven pac                                              ,0
4063,margaret j amoroso for judge,0
4064,eckert seamans pa govt pac                                  ,0
4065,education opportunity pac,0
4066,killion victory committee,0
4067,"better jobs, better future",0
4068,jay costa jr for state senate,0
4069,pennsylvania apartment association                             ,0
4070,"george, jane (lob)                                          ",0
4071,friends of julia malloy good,0
4072,fop lodge 28 lower merion pac fund,0
4073,friends of jason salus,0
4074,friends of wansacz and o'malley,0
4075,int. longshoremen's assoc. local 1291 pac,0
4076,clarion cnty rep. committee,0
4077,adams co rep com                                            ,0
4078,blair co dem com                                            ,0
4079,"simmons, justin friends of                                  ",0
4080,friends of ken trujillo,0
4081,"brewster, jim committee to elect                            ",0
4082,friends of mary jo daley,0
4083,your vote matters pac,0
4084,democracy for america - pa                                  ,0
4085,"greenberg traurig, p.a. pac",0
4086,philadelphia 3.0 pac,0
4087,"latorre, david",0
4088,north side good govt com                                    ,0
4089,"washington, leanna friends of                               ",0
4090,"javitz, donna davis committee to elect judge",0
4091,friends of mike driscoll,0
4092,americans of italian heritage council inc                   ,0
4093,cirillo for judge,0
4094,"clifford, dan friends of                                    ",0
4095,jeffry grimes,1
4096,david j. russo,1
4097,gregory cirillo,1
4098,eisenberg for judge,0
4099,"bittner, scott p ",1
4100,local 0322 plumbers &amp; pipefitters pac                       ,0
4101,"committee to elect marci l. miller, judge",0
4102,genesis iv,0
4103,lampeter-strasburg democratic club,0
4104,key-pac c/o ronald w. kosh,0
4105,manheim township democratic club,0
4106,31st ward republican committee,0
4107,"maisano, daniel team judge",0
4108,coal miners pac (utd mine wrkrs of amer)                    ,0
4109,pgh sustainability pac                                      ,0
4110,east pennsboro democratic club,0
4111,teamsters local 830 pac,0
4112,"health partners plans, pac",0
4113,tony scanlon for judge,0
4114,friends of ward 39-b,0
4115,"lower bucks leadership fund % e. fluke, treasurer",0
4116,columbia county democratic committee,0
4117,pa manufactured housing pac c/o treas: mike sienkiewicz @ sienkiewicz holdin,0
4118,protect pa kids pac,0
4119,friends of jannie l. blackwell,0
4120,pit pac,0
4121,democratic committee of juniata county,0
4122,jefferson county republican committee,0
4123,wendy g rothstein for judge,0
4124,local 0250 teamsters political action committee (charles gaston),0
4125,pa manufactured housing pac c/o treas: mike sienkiewicz &amp; sienkiewicz holdin,0
4126,"springfield township democratic committee, montgomery county",0
4127,lawrence county young republicans,0
4128,flyers victory fund,0
4129,chester co dem com                                          ,0
4130,"bipartisan voluntary public affairs committee of the pnc financial services group, inc.   ( pnc pac)",0
4131,action of pa,0
4132,disanto for senate,0
4133,"christiana, jim citizens for                                ",0
4134,capital blue pac                             ,0
4135,schuylkill co dem com                                       ,0
4136,chevron employees political action committee - chevron corporation,0
4137,mcgarrigle for senate,0
4138,meshpac,0
4139,lancaster general health pac,0
4140,pa sfa pac,0
4141,hntb holdings ltd. pac,0
4142,deep blue,0
4143,committee to elect jim martin,0
4144,friends of andy lewis,0
4145,keystone fund,0
4146,local 0009 bricklayers &amp; allie,0
4147,clarion county democratic committee % jennifer vinson,0
4148,"regola, bob friends of c/o treas: c. edward wible",0
4149,fairness pa,0
4150,pa duquesne light (penndupac)                               ,0
4151,"yaw, gene friends of for senate                             ",0
4152,bon-ton pac                                                 ,0
4153,pa restaurant & lodging pac,0
4154,international union of painters and allied trades political action together political committee,0
4155,constructors assn pac (capac)                               ,0
4156,indiana co rep com                                          ,0
4157,1776 freedom&#39;s calling committee,0
4158,"brooks, michele people to elect                             ",0
4159,wawa inc pac,0
4160,nisource inc. pac,0
4161,bucks county republican committee,0
4162,national italian american political action committee,0
4163,northampton co dem com                                      ,0
4164,international association of heat and frost insulators and allied workers policial action committee,0
4165,"int'l. association of bridge, structural, ornamental &amp; reinforcing iron workers (ipal)",0
4166,t&amp;m associates pac,0
4167,roll pac,0
4168,8th ward democratic executive committee,0
4169,citizens for responsible government,0
4170,friends of tom corbett,0
4171,kutztown area democracy club,0
4172,cpbct pac,0
4173,republicans friends of area four,0
4174,friends of neal p. goodman,0
4175,uwua local 686 committee political education fund,0
4176,pa architects pac                                           ,0
4177,arcadis u.s. inc. political action committee (arcadis pac),0
4178,"honesty integrity performance committee c/o chad weaver, treas",0
4179,benninghoff for representative,0
4180,"browne, patrick citizens for                                ",0
4181,"ward, judy friends of",0
4182,pennsylvanians for judicial reform,0
4183,friends of judge paul p. panepinto,0
4184,friends of sheryl delozier,0
4185,"dickie, mccamey &amp; chilcote, political action committee",0
4186,citizens for a better pa,0
4187,pennsylvania independent pharmacists pac,0
4188,"friends of heather heidelbaugh, inc. t/a heidelbaugh for council",0
4189,friends of nick micozzie,0
4190,friend of nate silcox,0
4191,local 0405 iron workers pac                                 ,0
4192,duane morris llp government committee (state),0
4193,"gordner, john friends of                                    ",0
4194,friends of mark painter,0
4195,mission critical partners inc pac                           ,0
4196,greater pgh chamber of commerce                             ,0
4197,"vereb, mike friends of                                      ",0
4198,"road sprinkler fitters local union no. 669, u.a., afl-cio pac",0
4199,the boeing company political action committee,0
4200,"mead, john j ",1
4201,"mead, jamie committee to elect",0
4202,"connelly, erin committee to elect for judge",0
4203,"connelly,erin colleen ",1
4204,"sponseller,todd michael ",1
4205,"rosini, paige committee to elect judge",0
4206,"rosini,paige ",1
4207,"barrett, pat friends of for judge",0
4208,"dimitriou geishauser, elini friends of",0
4209,"sala, melinda for judge",0
4210,"columbia pipeline group, inc. pac",0
4211,"mcclinton, joanna friends of",0
4212,"muha, michael t friends of",0
4213,pa div h.b.p.a. pac                                         ,0
4214,"george, stephen friends of",0
4215,astellas us llc pac (astellas pac),0
4216,com for free enterprise                                     ,0
4217,halliburton company pac,0
4218,pa veterinary pac                                           ,0
4219,zamboni pac,0
4220,phila jt board victory pac                                  ,0
4221,pa democratic party,0
4222,ameriserv financial inc pac                                 ,0
4223,babst calland clements & zomnir pc pac                      ,0
4224,red rose leadership fund,0
4225,cintas corporation partners pac,0
4226,local 0006 bakery confect & tobacco                         ,0
4227,"avis budget group, inc. pac",0
4228,"dominion resources, inc. political action committee - dominion pac",0
4229,walgreen co pac                                             ,0
4230,mid penn bank pac                                           ,0
4231,r.r. donnelley &amp; sons company good government fund,0
4232,international brotherhood of electrical workers political action committee,0
4233,pennsylvanians for ralph kaiser,0
4234,penn manor democratic committee,0
4235,united food and commercial workers international union active ballot club,0
4236,crown pac (pa),0
4237,hatch mott pa pac,0
4238,"feldstein grinberg lang &amp; mckee, p.c. (formerly fgsm, p.c.) c/o treasurer, francis c. rapp, jr., esquire",0
4239,local 0433 uwua c/o brian dixon,0
4240,juniata co women's democratic club,0
4241,"staback, ed friends of                                      ",0
4242,"mackenzie, ryan citizens for",0
4243,"henshaw, kelly friends of",0
4244,"scott,kai n ",1
4245,susan i. schulman,1
4246,dawn a. segal,1
4247,"harry f. smail, jr.",1
4248,morganelli pac pa,0
4249,friends of marcy toepel,0
4250,"hope,christine marie ",1
4251,"hope, christine friends of 2015",0
4252,"scott, kai friends for",0
4253,"schwartz, allyson pennsylvania for",0
4254,friends of donna bullock,0
4255,"bradford, matt friends of                                   ",0
4256,"kuznik, marybeth friends of",0
4257,"schlegel-culver, lynda citizens for                         ",0
4258,"fitzgerald, isabella friends of",0
4259,interior designers pac                                      ,0
4260,"deely, kevin friends of",0
4261,"peifer, mike friends of                                     ",0
4262,"kinsey, stephen friends of",0
4263,nationwide pennsylvania political participation committee,0
4264,amerisourcebergen corporation political action committee (abc pac),0
4265,pa state lodge of fraternal order of police pac,0
4266,norfolk southern corporation good government fund,0
4267,parents & teachers for putting students first,0
4268,hcr manor care pac                                          ,0
4269,"delissio, pamela state house campaign                       ",0
4270,"reyes, michelle fisher (lob)                                ",0
4271,"plant, morgan                                               ",0
4272,manufacturer & business assoc pac (mba-pac)                 ,0
4273,enigma pac,0
4274,new gen i  pac,0
4275,timber pac c/o treasurer paul a. lyskava,0
4276,amy neufield,0
4277,"reschenthaler, guy friends of",0
4278,george r burrell,0
4279,david l hyman,0
4280,"lenhart, lester committee to elect",0
4281,lehigh co dem com                                           ,0
4282,delaware county democratic committee,0
4283,committee to elect leanne krueger-braneky,0
4284,lou dayich,1
4285,heather for harrisburg,0
4286,dan clifford,1
4287,nancy l. butts,1
4288,jonathan mark,1
4289,mankamyer for judge,0
4290,siemens corporation pac,0
4291,people to elect matt baker,0
4292,bb&t pennsylvania pac,0
4293,western pennsylvania growth pac                 ,0
4294,unitedhealth group incorporated pac (united for health),0
4295,"the hartford financial services group, inc. pac (aka the hartford advocates fund)",0
4296,bank of america corp st & fed pac - pa                      ,0
4297,"marsico, ron friends of com                                 ",0
4298,juniata county republican women                              ,0
4299,satellite broadcasting & comm assoc of america pac          ,0
4300,baxter healthcare corporation political action committee,0
4301,vulcan materials company political action committee,0
4302,"altria group, inc. political action committee (altriapac)",0
4303,bristol-myers squibb co. employee political advoca,0
4304,"shade, russ friends of                                      ",0
4305,delco good government committee,0
4306,kutztown area democratic club,0
4307,dauphin county democratic committee,0
4308,"kaplin stewart meloff reiter &amp; stein, pc pac c/o neil a. stein, esquire",0
4309,sheetmetal workers #44 - c/o s. schmude,0
4310,"regola, bob friends of c/o treas. c. edward wible",0
4311,"ellis, brian com to elect                                   ",0
4312,23rd democratic ward,0
4313,united services automobile association employee pac - usaa employee pac,0
4314,dante santoni jr for state representative,0
4315,committee to elect joseph digirolamo,0
4316,team tosti-vasey,0
4317,citizens for stan saylor,0
4318,friends of marian,0
4319,ed marsico for district attorney committee,0
4320,friends of adam ravenstahl,0
4321,acba - judicial excellence committee,0
4322,montgomery county council of republican women,0
4323,twardy for judge committee,0
4324,greater reading pac,0
4325,impel pac,0
4326,teamsters local #30 political action committee,0
4327,"american federation of teachers, afl-cio cope (aft/cope)",0
4328,john foradora,1
4329,"foradora, john henry ",1
4330,"giordano, emil  ",1
4331,"bennett, wayne m ",1
4332,"martin, thomas  ",1
4333,unity 2001                                                  ,0
4334,"sulman, dan committee to elect",0
4335,"huffman, chris friends to elect judge",0
4336,"mccabe, chris for judge",0
4337,"wahl, betsy jo ",1
4338,"bennett, wayne friends of ",0
4339,"mccabe, christopher i ",1
4340,"kyriakakis, anthony george ",1
4341,children&#39;s svc providers fund                               ,0
4342,zarwin baum good govt pac                                   ,0
4343,penn hy-pac (pa dental hygienists)                          ,0
4344,economic development pac,0
4345,associated builders and contractors of wpa                  ,0
4346,"suder, deborah m                                            ",0
4347,pafp pac (pa acdmy family physicians)                       ,0
4348,friends of fee,0
4349,friends of david gibbon,0
4350,democratic pary of cheltenham township,0
4351,pennsylvanians for economic competitiveness,0
4352,better delco,0
4353,district 1199c political action fund,0
4354,white and williams pac,0
4355,friends of charley martin,0
4356,smacpac of pa                                               ,0
4357,unite here tip state &amp; local fund,0
4358,pamic pac,0
4359,communities united pac,0
4360,teamsters local 628 pac                                     ,0
4361,friends of dave white,0
4362,friends of alan butkovitz,0
4363,brthrhd locomotive enginrs &amp; trainmen pac fund              ,0
4364,"santarsiero, steve for st rep                               ",0
4365,committee to elect michelle kichline,0
4366,"vance, patricia voters to elect                             ",0
4367,frederick for judge,0
4368,"gingrich, aaron l. ",1
4369,"lillis, james m ",1
4370,"frederick, victor m iv",1
4371,"rosini, paige  ",1
4372,"kline, kelly friends of",0
4373,"hyams, carrie for judge",0
4374,"schubert, richard  ",1
4375,ward 59 rep exec com                                        ,0
4376,democratic party of york county (pa),0
4377,springfield republican party,0
4378,malady &amp; wooten public affairs                 ,0
4379,pa society of professional engineers pac                    ,0
4380,montco democratic women's leadership initiative,0
4381,"melchiorre, vince committee to elect judge",0
4382,"brewster, jim committee to elect",0
4383,"dicicco, christian  ",1
4384,"clemons, lucretia for judge",0
4385,building a stronger pennsylvania,0
4386,christina m. simpson,1
4387,idee c. fox,1
4388,"hayden, charles  ",1
4389,jenkintown democratic committee,0
4390,sheet metal workers,0
4391,"western pennsylvania laborers' pac c/o: robert l. kmecak, secretary-treasurer",0
4392,pa state pipe trades association,0
4393,phila building trades council pac,0
4394,"tioga county democratic party, robt. wooley, treasurer",0
4395,bucks montgomery committee for housing affordability,0
4396,friends of paul p. panepinto,0
4397,friends of brice arndt,0
4398,alice beck dubow,1
4399,chester city regular republican campaign committee,0
4400,rebuild pennsylvania,0
4401,montgomery county democratic committee,0
4402,committee to elect pam snyder,0
4403,working america pa pac,0
4404,"walsh,joseph m iii",1
4405,hugh alan jones,1
4406,"walsh, joe committee to elect",0
4407,"mchugh,raymond f ",1
4408,"regan,daniel d ",1
4409,paft cope,0
4410,friends of josh parsons,0
4411,ceasefirepa pac,0
4412,shawn wagner for judge,0
4413,committee to retain dawn a. segal,0
4414,"monroe county democratic women, anne fetherman, treasurer",0
4415,donegal area republican committee,0
4416,committee to elect tammy bernstein for judge - cambria county,0
4417,dist 154 dem party of                                       ,0
4418,"youngblood, rosita com to elect                             ",0
4419,"acosta, leslie committee to elect for state rep 197th district",0
4420,friends of andy reilly,0
4421,upper derby rep campaign com,0
4422,the friends of vincent a. vicites,0
4423,committee to retain judge deborah kunselman,0
4424,york county federation of democratic women,0
4425,spring township democratic committee - montgomery county,0
4426,pa manufactured housing pac c/o treas: mike sienkiewicz @ sienkiewicz holi,0
4427,wyoming county democrats party,0
4428,voice of housing of chester &amp; delaware co,0
4429,michael 2015,0
4430,d. gregory geary,1
4431,montgomery county republican women's leadership,0
4432,"friends to keep judge harry f. smail, jr.",0
4433,jarbola for judge,0
4434,"regoli, david a ",1
4435,amanda cooperman,1
4436,barbara s. gilbert,1
4437,"lachman, marlene f",1
4438,frank palumbo,1
4439,michael h wojcik,1
4440,northumberland county republican committee,0
4441,senate republican campaign committee,0
4442,64th ward democrat executive committee,0
4443,local 0500 political; action fund,0
4444,district 1199c pac,0
4445,area 9 republican committee,0
4446,ipal (ironworkers pol action league),0
4447,"harhart, julie committee to elect",0
4448,pa association of milk dealers (pamd),0
4449,franklin county committee for affordable housing,0
4450,genesee &amp; wyoming inc. pac (pa),0
4451,westmoreland bar assoc pac,0
4452,tioga county republican committee,0
4453,hapco pac,0
4454,friends of dan miller,0
4455,christine mayernik,0
4456,the committee to elect brad rose,0
4457,glen grell for house committee,0
4458,tri-county federation of democratic women,0
4459,committee to elect cindy miller,0
4460,"amoroso, margaret j for judge",0
4461,neighbourhood networks pac,0
4462,monroe council of republican women,0
4463,honeywell international political action committee,0
4464,friends of brandon neuman,0
4465,nrg energy inc political action committee,0
4466,amgen inc. political action committee,0
4467,"donbach, brad vote",0
4468,gopac - pa                                                  ,0
4469,committee to elect mike stack,0
4470,tom wolf for governor,0
4471,pennsylvania working families party ie committee,0
4472,"molony, dave friends of                                     ",0
4473,independent state store union pac,0
4474,standard bred breeders association of pa,0
4475,committee to elect joseph e sinnott,0
4476,mifflin county democratic women committee,0
4477,local 0081 ibew cope fund,0
4478,citizens for jason ortitay,0
4479,friends of jeff c wheeland,0
4480,friends of jeff pyle,0
4481,pennsylvanians union reform pac,0
4482,friends of dan  demarco,0
4483,plp pac,0
4484,rep state com of pa,0
4485,jewish community pac of pittsburg,0
4486,ward 30 republicans,0
4487,jar r. moyer,1
4488,musto senate committee,0
4489,committee to elect r. lee james state representative,0
4490,central susquehanna builders assn pac                       ,0
4491,"wheatley, jake citizens for                                 ",0
4492,brandywine leadership coalition,0
4493,"mcclure, rohanna team",0
4494,"cephas, morgan friends for",0
4495,vision for a better community (vbc),0
4496,"metz, b lafe",0
4497,fitzpatrick for congress,0
4498,chadds ford democratic party,0
4499,"ward 66-a, friends of the",0
4500,york county republican committee,0
4501,york traditions bank,0
4502,clarion cnty rep cmtte,0
4503,perry county democratic committee,0
4504,williams for mayor,0
4505,"hackett, joe friends for                                    ",0
4506,"koch industries, inc. political action committee (kochpac)",0
4507,eastmanpac-political action committee of eastman c,0
4508,education management corporation employee pac (edmc edu-pac),0
4509,service corporation international pac,0
4510,novartis corporation political action committee,0
4511,the caterpillar inc. employee political action com,0
4512,international brotherhood of boilermakers campaign,0
4513,acre (action com rural electrification)                     ,0
4514,zeneca inc. political action committee,0
4515,justice party of pennsylvania state committee,0
4516,64th ward executive comittee,0
4517,"del ricci, sarah committee to elect",0
4518,penn ag dems                                                ,0
4519,"mcginnis, john friends of",0
4520,"truitt, dan friends of                                      ",0
4521,brush wellman good govt fund                                ,0
4522,citizens for effective govt                                 ,0
4523,"petrarca, joseph election com                               ",0
4524,lebanon county young republican club,0
4525,local 0066 pac club                                         ,0
4526,york co dem party of                                        ,0
4527,"acosta, leslie friends of",0
4528,"solomon, jared friends of",0
4529,erie insurance political action committee,0
4530,"santana, edwin friends of",0
4531,pa bankers pub affairs (pabpac)                             ,0
4532,sanofi pasteur inc. political action committee,0
4533,jm jr pac,0
4534,anadarko petroleum corp. pac,0
4535,sap america inc pac,0
4536,ford motor company civic action fund,0
4537,sierra club political committee,0
4538,transport workers union political contributions co,0
4539,zappala for pa,0
4540,committee to strengthen america,0
4541,noble energy inc. political action committee,0
4542,1886 pac                                                    ,0
4543,trinity industries employee pac (sf) inc.,0
4544,retention 2015,0
4545,friends of scott conklin,0
4546,committee to elect robert freeman,0
4547,keystone leader`s pac,0
4548,"maloney,david m com to elect",0
4549,raynock jp com elect,0
4550,michael baker international pac   ,0
4551,friends of josh first,0
4552,ron mcglaughlin for judge,0
4553,lehigh valley young republicans,0
4554,friends of donald cunningham jr.,0
4555,psna pac ( pa state nurses assn),0
4556,"stevens, sean friends of",0
4557,for a better pennsylvania fund pac,0
4558,citrino for state rep,0
4559,local 56 ibew political education,0
4560,"snyder, marni philly for",0
4561,manheim township dem club,0
4562,dem party of carbon county,0
4563,hughes helen dem women,0
4564,kutak rock llp pac,0
4565,"schlossberg, mike friends of",0
4566,glaxosmithkline llc pac - pa,0
4567,"gibbons, jaret friends of                                   ",0
4568,tbb pac,0
4569,fmc corp good govt program                                  ,0
4570,lebanon co com for affordable housing                       ,0
4571,"wolfe, jessica committee to elect",0
4572,"demme, ethan friends of",0
4573,everpower wind holdings inc pac,0
4574,"wegman, gary for congress",0
4575,sheet metal workers local # 12,0
4576,local 81 ibew c/o treasurer richard,0
4577,53rd ward gop,0
4578,the elephant fund,0
4579,8th ward gop committee,0
4580,taxpayers for tommy,0
4581,jefferson co dem committe c/c trea: linda bodnar,0
4582,progressive democratic pac,0
4583,committe for kopas,0
4584,"mt lebanon democratic committee c/o geoffrey r. hurd, treasurer",0
4585,river horse pac,0
4586,allegheny county bar association pac,0
4587,scranton federation of teachers,0
4588,monroe county republican committee,0
4589,"lewis, andrew friends of",0
4590,friends of steve bartos,0
4591,wayne co dem com                                            ,0
4592,kwbh pac       ,0
4593,xerox corporation political action committee (xpac),0
4594,cemex inc. employees pac,0
4595,"alkermes, inc. political action committee",0
4596,purdue pharma inc. political action committee (pur,0
4597,anheuser-busch companies inc. pac,0
4598,plna pac (pa landscape/nursery assn)                        ,0
4599,genworth financial inc political action committee,0
4600,philips electronics north america corporation employees political action committee,0
4601,"te connectivity, inc pac (telpac)                ",0
4602,cvs caremark employees political action committee,0
4603,nestle waters north america inc. pac,0
4604,marathon petroleum corporation employees political action committee (mpac),0
4605,seaworld parks &amp; entertainment inc. pac,0
4606,deere &amp; company pac (aka john deere pac),0
4607,committee to re-elecy peter j daley,0
4608,teamster joint council #53 political action committee -drive,0
4609,penn comm for affordable housing,0
4610,friends of eric nelson,0
4611,comm to elect craig stephens,0
4612,joycehaas.com,0
4613,bipart pac political the bank of new york mellom corp,0
4614,seniors for better govt,0
4615,fulton county democrat committee,0
4616,fulton county dem committee,0
4617,"freeberg, kevin friends of ",0
4618,pa dem women&#39;s pac                                          ,0
4619,bka pac (brinjac kambic assoc)                              ,0
4620,"gingrich, mauree for st house                               ",0
4621,"pippy, john friends of                                      ",0
4622,pa liberty fund                                             ,0
4623,"del ricci, sarah  ",1
4624,pa democratic party                                         ,0
4625,americans for marcel,0
4626,"readshaw, harry for leg                                     ",0
4627,"folmer, mike for state sen         ",0
4628,friends for scappe,0
4629,"everett, garth friends of                                   ",0
4630,pa abc pac (pa assoc. bldrs &amp; contractors)                  ,0
4631,pa oil marketers pac (pompac)                               ,0
4632,covanta energy llc                               ,0
4633,"black, david e  (lob)                                       ",0
4634,sprint corporation pac,0
4635,steve santarsiero for state representative,0
4636,j m uliana &amp; associates llc pac                             ,0
4637,rga pennsylvania 2014 pac,0
4638,"costa, paul for st rep                                      ",0
4639,koppers inc pac                                             ,0
4640,"zhang, dafan for pennsylvania",0
4641,cozzone for pa senate,0
4642,"staats for state rep""""",0
4643,"latsha davis &amp; mckenna, pc pac                              ",0
4644,h.j. heinz company political action committee,0
4645,pennoni assoc pac                                           ,0
4646,dist 145 assembly dem org                                   ,0
4647,"ramaley, sean citizens for                                  ",0
4648,focus philly pac,0
4649,"boback, karen friends of                                    ",0
4650,friends of martina white,0
4651,"brumbach, marissa joan ",1
4652,colville for superior court,0
4653,"colville, robert john ",1
4654,"woodruff, dwayne judge for justice",0
4655,"lazarus, anne e  ",1
4656,campaign for fairness,0
4657,warren for justice,0
4658,foradora for supreme court,0
4659,"huffman, christopher w ",1
4660,martina white,1
4661,keep jobs in the usa                                  ,0
